station*;site d'echantillonnage*;jeu de donnees*;sample_name*;sampling_resp*;sampling_date(dd/mm/yyyy)*;sampling_time (hh:mm);sampling_depth_min;sampling_depth_max;sampling_volume;tide;tide_coefficient;sampling_device*;bottle_model;bottle_volume (liter);pump_model;pump_flow (L per min);net_length (m);net_type;net_area (m2);net_mesh (Âµm);net_direction;analysis_method*;analysis_resp*;analysis_date (dd/mm/yyyy)*;rawdatafile;cytometer;analysissoftware;analysissoftwareversion;fixativemethod;fixativefinalconcentration;storagecondition;otherproduct;flashfrozen;beadsreferences;beadssize;valbeadsbacteria;Val_LNABac;Val_LNABac_SSC;Val_LNABac_FL_Green;Val_HNABac;Val_HNABac_SSC;Val_HNABac_FL_Green;Val_TotBac;Val_TotBac_SSC;Val_TotBac_FL_Green;valbeadsautotrophs;Val_PicoE;Val_PicoE_SSC;Val_PicoE_FL_Red;Val_TotEuk;Val_TotEuk_SSC;Val_TotEuk_FL_Red;Val_NanoE;Val_NanoE_SSC;Val_NanoE_FL_Red;Val_Cry;Val_Cry_SSC;Val_Cry_FL_Red;Val_Cry_FL_Orange;Val_Pro;Val_Pro_SSC;Val_Pro_FL_Red;Val_Syn;Val_Syn_SSC;Val_Syn_FL_Red;Val_Syn_FL_Orange;
Station Biologique de Roscoff;SOMLIT-Astan;Roscoff SOMLIT Astan;RA081222;Fabienne Jalabert;22/12/2008;00:00;1.0;1.0;0.0;High tide;;bottle;Niskin;5.0;;;;;;;;CytomÃ©trie en flux;Fabienne Jalabert;16/01/2009;;BD FACSCanto;CYTOWIN.EXE;4.31 (Nov. 04);Glutaraldehyde;0.25%;-80Â°C;;YES;Polysciences fluoresbrite;3.0;1685.1851851851852;;;;0.0;0.0;0.0;442120.3703703704;0.0;0.0;4351.851851851852;1475.3086419753085;0.0;0.0;2179.0123456790125;0.0;0.0;555.5555555555555;0.0;0.0;148.14814814814815;0.0;0.0;0.0;0.0;0.0;0.0;2160.4938271604938;0.0;0.0;0.0;
Station Biologique de Roscoff;SOMLIT-Astan;Roscoff SOMLIT Astan;RA090107;Fabienne Jalabert;07/01/2009;00:00;1.0;1.0;0.0;High tide;;bottle;Niskin;5.0;;;;;;;;CytomÃ©trie en flux;Fabienne Jalabert;21/04/2009;RA090107.zip;BD FACSCanto;CYTOWIN.EXE;4.31 (Nov. 04);Glutaraldehyde;0.25%;-80Â°C;;YES;Polysciences fluoresbrite;3.0;17.54385964912281;;;;0.0;0.0;0.0;374780.70175438595;0.0;0.0;13555.555555555555;1672.514619883041;0.0;0.0;2263.157894736842;0.0;0.0;514.6198830409356;0.0;0.0;76.0233918128655;0.0;0.0;0.0;0.0;0.0;0.0;2584.7953216374267;0.0;0.0;0.0;
Station Biologique de Roscoff;SOMLIT-Astan;Roscoff SOMLIT Astan;RA090120;Fabienne Jalabert;20/01/2009;00:00;1.0;1.0;0.0;High tide;;bottle;Niskin;5.0;;;;;;;;CytomÃ©trie en flux;Fabienne Jalabert;21/04/2009;RA090120.zip;BD FACSCanto;CYTOWIN.EXE;4.31 (Nov. 04);Glutaraldehyde;0.25%;-80Â°C;;YES;Polysciences fluoresbrite;3.0;0.0;;;;0.0;0.0;0.0;396078.94736842107;0.0;0.0;4064.3274853801167;1672.514619883041;0.0;0.0;2350.877192982456;0.0;0.0;596.4912280701755;0.0;0.0;81.87134502923976;0.0;0.0;0.0;0.0;0.0;0.0;2321.6374269005846;0.0;0.0;0.0;
Station Biologique de Roscoff;SOMLIT-Astan;Roscoff SOMLIT Astan;RA090205;Fabienne Jalabert;05/02/2009;00:00;1.0;1.0;0.0;High tide;;bottle;Niskin;5.0;;;;;;;;CytomÃ©trie en flux;Fabienne Jalabert;21/04/2009;RA090205.zip;BD FACSCanto;CYTOWIN.EXE;4.31 (Nov. 04);Glutaraldehyde;0.25%;-80Â°C;;YES;Polysciences fluoresbrite;3.0;0.0;;;;0.0;0.0;0.0;362605.2631578947;0.0;0.0;4578.9473684210525;1204.6783625730993;0.0;0.0;1912.280701754386;0.0;0.0;561.4035087719299;0.0;0.0;146.19883040935673;0.0;0.0;0.0;0.0;0.0;0.0;2321.6374269005846;0.0;0.0;0.0;
Station Biologique de Roscoff;SOMLIT-Astan;Roscoff SOMLIT Astan;RA090218;Fabienne Jalabert;18/02/2009;00:00;1.0;1.0;0.0;High tide;;bottle;Niskin;5.0;;;;;;;;CytomÃ©trie en flux;Fabienne Jalabert;21/04/2009;RA090218.zip;BD FACSCanto;CYTOWIN.EXE;4.31 (Nov. 04);Glutaraldehyde;0.25%;-80Â°C;;YES;Polysciences fluoresbrite;3.0;0.0;;;;0.0;0.0;0.0;302543.8596491228;0.0;0.0;3497.0760233918127;1760.233918128655;0.0;0.0;2397.66081871345;0.0;0.0;584.7953216374269;0.0;0.0;52.63157894736842;0.0;0.0;0.0;0.0;0.0;0.0;2187.1345029239765;0.0;0.0;0.0;
Station Biologique de Roscoff;SOMLIT-Astan;Roscoff SOMLIT Astan;RA090306;Fabienne Jalabert;06/03/2009;00:00;1.0;1.0;0.0;High tide;;bottle;Niskin;5.0;;;;;;;;CytomÃ©trie en flux;Fabienne Jalabert;21/04/2009;RA090306.zip;BD FACSCanto;CYTOWIN.EXE;4.31 (Nov. 04);Glutaraldehyde;0.25%;-80Â°C;;YES;Polysciences fluoresbrite;3.0;8.771929824561404;;;;0.0;0.0;0.0;280131.5789473684;0.0;0.0;6251.461988304093;4046.783625730994;0.0;0.0;4789.473684210527;0.0;0.0;713.4502923976609;0.0;0.0;29.239766081871345;0.0;0.0;0.0;0.0;0.0;0.0;5456.140350877193;0.0;0.0;0.0;
Station Biologique de Roscoff;SOMLIT-Astan;Roscoff SOMLIT Astan;RA090320;Fabienne Jalabert;20/03/2009;00:00;1.0;1.0;0.0;High tide;;bottle;Niskin;5.0;;;;;;;;CytomÃ©trie en flux;Fabienne Jalabert;21/04/2009;RA090320.zip;BD FACSCanto;CYTOWIN.EXE;4.31 (Nov. 04);Glutaraldehyde;0.25%;-80Â°C;;YES;Polysciences fluoresbrite;3.0;8.771929824561404;;;;0.0;0.0;0.0;397570.1754385965;0.0;0.0;4467.836257309941;4982.456140350877;0.0;0.0;5520.4678362573095;0.0;0.0;502.92397660818716;0.0;0.0;35.08771929824562;0.0;0.0;0.0;0.0;0.0;0.0;5181.286549707603;0.0;0.0;0.0;
Station Biologique de Roscoff;SOMLIT-Astan;Roscoff SOMLIT Astan;RA090403;Fabienne Jalabert;03/04/2009;00:00;1.0;1.0;0.0;High tide;;bottle;Niskin;5.0;;;;;;;;CytomÃ©trie en flux;Fabienne Jalabert;21/04/2009;RA090403.zip;BD FACSCanto;CYTOWIN.EXE;4.31 (Nov. 04);Glutaraldehyde;0.25%;-80Â°C;;YES;Polysciences fluoresbrite;3.0;0.0;;;;0.0;0.0;0.0;388359.649122807;0.0;0.0;3830.409356725146;3444.4444444444443;0.0;0.0;4315.789473684211;0.0;0.0;824.561403508772;0.0;0.0;46.78362573099415;0.0;0.0;0.0;0.0;0.0;0.0;2040.93567251462;0.0;0.0;0.0;
Station Biologique de Roscoff;SOMLIT-Astan;Roscoff SOMLIT Astan;RA090416;Fabienne Jalabert;16/04/2009;00:00;1.0;1.0;0.0;High tide;;bottle;Niskin;5.0;;;;;;;;CytomÃ©trie en flux;Fabienne Jalabert;21/04/2009;RA090416.zip;BD FACSCanto;CYTOWIN.EXE;4.31 (Nov. 04);Glutaraldehyde;0.25%;-80Â°C;;YES;Polysciences fluoresbrite;3.0;8.771929824561404;;;;0.0;0.0;0.0;456438.5964912281;0.0;0.0;3953.216374269006;2625.7309941520466;0.0;0.0;3748.538011695906;0.0;0.0;1058.4795321637428;0.0;0.0;64.32748538011695;0.0;0.0;0.0;0.0;0.0;0.0;1140.3508771929824;0.0;0.0;0.0;
Station Biologique de Roscoff;SOMLIT-Astan;Roscoff SOMLIT Astan;RA090504;Fabienne Jalabert;04/05/2009;00:00;1.0;1.0;0.0;High tide;;bottle;Niskin;5.0;;;;;;;;CytomÃ©trie en flux;Fabienne Jalabert;18/06/2009;RA090504.zip;BD FACSCanto;CYTOWIN.EXE;4.31 (Nov. 04);Glutaraldehyde;0.25%;-80Â°C;;YES;Polysciences fluoresbrite;3.0;68.62745098039215;;;;0.0;0.0;0.0;892166.6666666666;0.0;0.0;5594.771241830065;4071.8954248366013;0.0;0.0;4888.888888888889;0.0;0.0;738.562091503268;0.0;0.0;78.43137254901961;0.0;0.0;0.0;0.0;0.0;0.0;594.7712418300654;0.0;0.0;0.0;
Station Biologique de Roscoff;SOMLIT-Astan;Roscoff SOMLIT Astan;RA090518;Fabienne Jalabert;18/05/2009;00:00;1.0;1.0;0.0;High tide;;bottle;Niskin;5.0;;;;;;;;CytomÃ©trie en flux;Fabienne Jalabert;18/06/2009;RA090518.zip;BD FACSCanto;CYTOWIN.EXE;4.31 (Nov. 04);Glutaraldehyde;0.25%;-80Â°C;;YES;Polysciences fluoresbrite;3.0;0.0;;;;0.0;0.0;0.0;1016500.0;0.0;0.0;4627.450980392156;1339.8692810457517;0.0;0.0;2026.1437908496732;0.0;0.0;555.5555555555555;0.0;0.0;130.718954248366;0.0;0.0;0.0;0.0;0.0;0.0;254.90196078431373;0.0;0.0;0.0;
Station Biologique de Roscoff;SOMLIT-Astan;Roscoff SOMLIT Astan;RA090602;Fabienne Jalabert;02/06/2009;00:00;1.0;1.0;0.0;High tide;;bottle;Niskin;5.0;;;;;;;;CytomÃ©trie en flux;Fabienne Jalabert;18/06/2009;RA090602.zip;BD FACSCanto;CYTOWIN.EXE;4.31 (Nov. 04);Glutaraldehyde;0.25%;-80Â°C;;YES;Polysciences fluoresbrite;3.0;0.0;;;;0.0;0.0;0.0;833568.6274509804;0.0;0.0;4764.705882352941;10843.137254901962;0.0;0.0;12300.653594771242;0.0;0.0;1300.6535947712418;0.0;0.0;156.86274509803923;0.0;0.0;0.0;0.0;0.0;0.0;666.6666666666666;0.0;0.0;0.0;
Station Biologique de Roscoff;SOMLIT-Astan;Roscoff SOMLIT Astan;RA090616;Fabienne Jalabert;16/06/2009;00:00;1.0;1.0;0.0;High tide;;bottle;Niskin;5.0;;;;;;;;CytomÃ©trie en flux;Fabienne Jalabert;18/06/2009;RA090616.zip;BD FACSCanto;CYTOWIN.EXE;4.31 (Nov. 04);Glutaraldehyde;0.25%;-80Â°C;;YES;Polysciences fluoresbrite;3.0;19.607843137254903;;;;0.0;0.0;0.0;759578.431372549;0.0;0.0;5555.555555555556;15352.941176470587;0.0;0.0;16169.934640522875;0.0;0.0;679.7385620915032;0.0;0.0;137.2549019607843;0.0;0.0;0.0;0.0;0.0;0.0;1013.0718954248366;0.0;0.0;0.0;
Station Biologique de Roscoff;SOMLIT-Astan;Roscoff SOMLIT Astan;RA090701;Fabienne Jalabert;01/07/2009;00:00;1.0;1.0;0.0;High tide;;bottle;Niskin;5.0;;;;;;;;CytomÃ©trie en flux;Fabienne Jalabert;15/10/2009;RA090701.zip;BD FACSCanto;CYTOWIN.EXE;4.31 (Nov. 04);Glutaraldehyde;0.25%;-80Â°C;;YES;Polysciences fluoresbrite;0.95;92384.61538461539;;;;0.0;0.0;0.0;1308067.3076923077;0.026;0.092;108307.69230769231;8147.4358974358975;0.458;16.292;9320.512820512822;0.0;0.0;1000.0;14.042;217.599;173.07692307692307;89.106;245.447;9.2;0.0;0.0;0.0;1583.3333333333333;0.162;3.847;0.63;
Station Biologique de Roscoff;SOMLIT-Astan;Roscoff SOMLIT Astan;RA090716;Priscillia Gourvil;16/07/2009;00:00;1.0;1.0;0.0;High tide;;bottle;Niskin;5.0;;;;;;;;CytomÃ©trie en flux;Priscillia Gourvil;15/10/2009;RA090716.zip;BD FACSCanto;CYTOWIN.EXE;4.31 (Nov. 04);Glutaraldehyde;0.25%;-80Â°C;;YES;Polysciences fluoresbrite;0.95;95894.23076923077;;;;0.0;0.0;0.0;898682.6923076923;0.028;0.097;109987.17948717948;6615.384615384615;0.527;18.711;7839.743589743589;0.0;0.0;993.5897435897435;14.378;200.133;230.76923076923077;104.667;235.08;12.212;0.0;0.0;0.0;1288.4615384615386;0.176;3.894;0.686;
Station Biologique de Roscoff;SOMLIT-Astan;Roscoff SOMLIT Astan;RA090731;Nathalie Simon;31/07/2009;00:00;1.0;1.0;0.0;High tide;;bottle;Niskin;5.0;;;;;;;;CytomÃ©trie en flux;Nathalie Simon;15/10/2009;RA090731.zip;BD FACSCanto;CYTOWIN.EXE;4.31 (Nov. 04);Glutaraldehyde;0.25%;-80Â°C;;YES;Polysciences fluoresbrite;0.95;88625.0;;;;0.0;0.0;0.0;1059740.3846153845;0.025;0.1;113358.97435897436;10717.948717948719;0.469;14.709;11756.410256410258;0.0;0.0;788.4615384615385;28.269;161.326;250.0;90.166;229.837;12.718;0.0;0.0;0.0;3865.3846153846152;0.152;4.39;0.712;
Station Biologique de Roscoff;SOMLIT-Astan;Roscoff SOMLIT Astan;RA090814;Fabienne Jalabert;14/08/2009;00:00;1.0;1.0;0.0;High tide;;bottle;Niskin;5.0;;;;;;;;CytomÃ©trie en flux;Fabienne Jalabert;15/10/2009;RA090814.zip;BD FACSCanto;CYTOWIN.EXE;4.31 (Nov. 04);Glutaraldehyde;0.25%;-80Â°C;;YES;Polysciences fluoresbrite;0.95;76490.38461538461;;;;0.0;0.0;0.0;638221.1538461539;0.029;0.07;85891.02564102564;8846.153846153846;0.353;13.487;10365.384615384613;0.0;0.0;1237.179487179487;30.56;203.441;282.05128205128204;251.045;105.535;12.327;0.0;0.0;0.0;3608.974358974359;0.15;3.969;0.649;
Station Biologique de Roscoff;SOMLIT-Astan;Roscoff SOMLIT Astan;RA090828;Fabienne Jalabert;28/08/2009;00:00;1.0;1.0;0.0;High tide;;bottle;Niskin;5.0;;;;;;;;CytomÃ©trie en flux;Fabienne Jalabert;15/10/2009;RA090828.zip;BD FACSCanto;CYTOWIN.EXE;4.31 (Nov. 04);Glutaraldehyde;0.25%;-80Â°C;;YES;Polysciences fluoresbrite;0.95;77519.23076923077;;;;0.0;0.0;0.0;738942.3076923077;0.026;0.083;91814.10256410256;8185.897435897436;0.4;15.09;9461.538461538461;0.0;0.0;1025.6410256410256;33.087;173.009;250.0;211.643;154.011;16.659;0.0;0.0;0.0;5269.2307692307695;0.139;4.899;0.862;
Station Biologique de Roscoff;SOMLIT-Astan;Roscoff SOMLIT Astan;RA090914;Fabienne Jalabert;14/09/2009;00:00;1.0;1.0;0.0;High tide;;bottle;Niskin;5.0;;;;;;;;CytomÃ©trie en flux;Fabienne Jalabert;15/10/2009;RA090914.zip;BD FACSCanto;CYTOWIN.EXE;4.31 (Nov. 04);Glutaraldehyde;0.25%;-80Â°C;;YES;Polysciences fluoresbrite;0.95;78307.69230769231;;;;0.0;0.0;0.0;999807.6923076923;0.027;0.078;88621.79487179487;10166.666666666666;0.396;16.001;11275.641025641025;0.0;0.0;891.025641025641;17.144;161.308;217.94871794871796;195.249;186.664;13.353;0.0;0.0;0.0;8294.871794871795;0.155;4.376;0.745;
Station Biologique de Roscoff;SOMLIT-Astan;Roscoff SOMLIT Astan;RA090928;Fabienne Jalabert;28/09/2009;00:00;1.0;1.0;0.0;High tide;;bottle;Niskin;5.0;;;;;;;;CytomÃ©trie en flux;Fabienne Jalabert;15/10/2009;RA090928.zip;BD FACSCanto;CYTOWIN.EXE;4.31 (Nov. 04);Glutaraldehyde;0.25%;-80Â°C;;YES;Polysciences fluoresbrite;0.95;90500.0;;;;0.0;0.0;0.0;809250.0;0.025;0.083;106775.64102564103;12711.538461538461;0.487;16.253;14423.076923076922;0.0;0.0;1371.7948717948718;12.284;143.331;339.7435897435897;211.023;131.238;15.419;0.0;0.0;0.0;13878.205128205129;0.189;3.404;0.582;
Station Biologique de Roscoff;SOMLIT-Astan;Roscoff SOMLIT Astan;RA091012;Fabienne Jalabert;12/10/2009;00:00;1.0;1.0;0.0;High tide;;bottle;Niskin;5.0;;;;;;;;CytomÃ©trie en flux;Fabienne Jalabert;15/10/2009;RA091012.zip;BD FACSCanto;CYTOWIN.EXE;4.31 (Nov. 04);Glutaraldehyde;0.25%;-80Â°C;;YES;Polysciences fluoresbrite;0.95;104846.15384615384;;;;0.0;0.0;0.0;560605.7692307692;0.027;0.076;119974.35897435897;3993.5897435897436;0.408;19.592;4608.974358974358;0.0;0.0;532.0512820512821;24.163;203.688;83.33333333333333;260.01;86.672;11.766;0.0;0.0;0.0;4871.794871794872;0.15;4.425;0.75;
Station Biologique de Roscoff;SOMLIT-Astan;Roscoff SOMLIT Astan;RA091027;Fabienne Jalabert;27/10/2009;00:00;1.0;1.0;0.0;High tide;;bottle;Niskin;5.0;;;;;;;;CytomÃ©trie en flux;Fabienne Jalabert;29/03/2010;RA091027.zip;BD FACSCanto;CYTOWIN.EXE;4.31 (Nov. 04);Glutaraldehyde;0.25%;-80Â°C;;YES;Polysciences fluoresbrite;0.95;17508.620689655174;;;;0.0;0.0;0.0;493172.4137931034;0.026;0.073;19959.77011494253;5557.471264367816;0.431;21.925;6275.862068965517;0.0;0.0;580.4597701149426;20.25;150.213;137.93103448275863;103.747;142.512;9.201;0.0;0.0;0.0;6758.620689655172;0.145;5.571;0.972;
Station Biologique de Roscoff;SOMLIT-Astan;Roscoff SOMLIT Astan;RA091110;Fabienne Jalabert;10/11/2009;00:00;1.0;1.0;0.0;High tide;;bottle;Niskin;5.0;;;;;;;;CytomÃ©trie en flux;Fabienne Jalabert;29/03/2010;RA091110.zip;BD FACSCanto;CYTOWIN.EXE;4.31 (Nov. 04);Glutaraldehyde;0.25%;-80Â°C;;YES;Polysciences fluoresbrite;0.95;16456.896551724138;;;;0.0;0.0;0.0;430646.5517241379;0.03;0.048;20327.58620689655;2350.574712643678;0.446;22.15;2959.770114942529;0.0;0.0;568.9655172413793;43.054;169.851;40.229885057471265;86.02;170.546;11.903;0.0;0.0;0.0;3350.574712643678;0.139;5.76;0.887;
Station Biologique de Roscoff;SOMLIT-Astan;Roscoff SOMLIT Astan;RA091126;Fabienne Jalabert;26/11/2009;00:00;1.0;1.0;0.0;High tide;;bottle;Niskin;5.0;;;;;;;;CytomÃ©trie en flux;Fabienne Jalabert;29/03/2010;RA091126.zip;BD FACSCanto;CYTOWIN.EXE;4.31 (Nov. 04);Glutaraldehyde;0.25%;-80Â°C;;YES;Polysciences fluoresbrite;0.95;15025.862068965518;;;;0.0;0.0;0.0;393068.9655172414;0.031;0.057;19735.632183908045;793.1034482758621;0.459;26.272;1442.5287356321842;0.0;0.0;551.7241379310345;73.139;204.587;97.70114942528735;193.023;82.072;13.436;0.0;0.0;0.0;1212.6436781609195;0.144;6.346;1.103;
Station Biologique de Roscoff;SOMLIT-Astan;Roscoff SOMLIT Astan;RA091210;Fabienne Jalabert;10/12/2009;00:00;1.0;1.0;0.0;High tide;;bottle;Niskin;5.0;;;;;;;;CytomÃ©trie en flux;Fabienne Jalabert;29/03/2010;;BD FACSCanto;CYTOWIN.EXE;4.31 (Nov. 04);Glutaraldehyde;0.25%;-80Â°C;;YES;Polysciences fluoresbrite;0.95;19439.655172413793;;;;0.0;0.0;0.0;357905.1724137931;0.032;0.073;20442.528735632182;856.3218390804598;0.492;27.801;1431.0344827586207;0.0;0.0;494.2528735632184;56.506;173.26;80.45977011494253;138.369;147.075;16.392;0.0;0.0;0.0;1086.2068965517242;0.129;6.435;1.163;
Station Biologique de Roscoff;SOMLIT-Astan;Roscoff SOMLIT Astan;RA091223;Fabienne Jalabert;23/12/2009;00:00;1.0;1.0;0.0;High tide;;bottle;Niskin;5.0;;;;;;;;CytomÃ©trie en flux;Fabienne Jalabert;29/03/2010;;BD FACSCanto;CYTOWIN.EXE;4.31 (Nov. 04);Glutaraldehyde;0.25%;-80Â°C;;YES;Polysciences fluoresbrite;0.95;16413.793103448275;;;;0.0;0.0;0.0;272612.0689655172;0.031;0.065;20867.816091954024;787.3563218390805;0.47;25.532;1293.1034482758619;0.0;0.0;390.8045977011494;59.636;153.633;114.94252873563218;106.643;145.398;15.479;0.0;0.0;0.0;1028.7356321839081;0.132;7.473;1.387;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
